299753, 1.38, -4410, 1.0 
299753, 1.38, -4410, 1.0 
299753, 1.38, -4410, 1.0 
299753, 1.38, -4410, 1.0 
299753, 1.38, -4410, 1.0 
297603, 1.37, -6560, 1.0 
297603, 1.37, -6560, 1.0 
297603, 1.37, -6560, 1.0 
297603, 1.37, -6560, 1.0 
297603, 1.37, -6560, 1.0 
342800, 1.37, 38637, 1.0 
342843, 1.37, 38680, 1.0 
342843, 1.37, 38680, 2.0 
342887, 1.37, 38724, 1.0 
342887, 1.37, 38724, 2.0 
342887, 1.37, 38724, 1.0 
매수:1.37매도:1.38340683, 1.36, 36520, 1.0 
342883, 1.37, 38720, 1.0 
342930, 1.37, 38767, 1.0 
342930, 1.37, 38767, 2.0 
342930, 1.37, 38767, 1.0 
356323, 1.37, 52160, 1.0 
356323, 1.37, 52160, 1.0 
356323, 1.37, 52160, 1.0 
356323, 1.37, 52160, 1.0 
356323, 1.37, 52160, 1.0 
356323, 1.37, 52160, 1.0 
356323, 1.37, 52160, 1.0 
356323, 1.37, 52160, 1.0 
356323, 1.37, 52160, 1.0 
395454, 1.37, 91291, 1.0 
421091, 1.37, 116928, 1.0 
421091, 1.37, 116928, 1.0 
매수:1.37매도:1.38418887, 1.36, 114724, 1.0 
418887, 1.36, 114724, 1.0 
418887, 1.36, 114724, 1.0 
412134, 1.36, 107971, 1.0 
405381, 1.36, 101218, 1.0 
405381, 1.36, 101218, 1.0 
405381, 1.36, 101218, 1.0 
405381, 1.36, 101218, 1.0 
405381, 1.36, 101218, 1.0 
398727, 1.36, 94564, 1.0 
398727, 1.36, 94564, 1.0 
매수:1.36매도:1.37396474, 1.35, 92311, 1.0 
398724, 1.36, 94561, 1.0 
398724, 1.36, 94561, 1.0 
398724, 1.36, 94561, 1.0 
398767, 1.36, 94604, 1.0 
405464, 1.36, 101301, 2.0 
403214, 1.35, 99051, 1.0 
403214, 1.35, 99051, 1.0 
405464, 1.36, 101301, 1.0 
405464, 1.36, 101301, 1.0 
405464, 1.36, 101301, 1.0 
405464, 1.36, 101301, 1.0 
405464, 1.36, 101301, 1.0 
405464, 1.36, 101301, 1.0 
405464, 1.36, 101301, 1.0 
405464, 1.36, 101301, 1.0 
405464, 1.36, 101301, 1.0 
405464, 1.36, 101301, 1.0 
매도:1.36매수:1.35405507, 1.36, 101344, 1.0 
405507, 1.36, 101344, 2.0 
405507, 1.36, 101344, 1.0 
405507, 1.36, 101344, 1.0 
405507, 1.36, 101344, 1.0 
매도:1.36매수:1.35412350, 1.36, 108187, 1.0 
405550, 1.36, 101387, 1.0 
407797, 1.37, 103634, 1.0 
매도:1.37매수:1.36407843, 1.37, 103680, 1.0 
407840, 1.37, 103677, 2.0 
407840, 1.37, 103677, 0.9 
407840, 1.37, 103677, 1.0 
407887, 1.37, 103724, 1.0 
410080, 1.38, 105917, 2.0 
매수:1.39매도:1.4416926, 1.38, 112763, 1.0 
414426, 1.4, 110263, 1.0 
매수:1.4매도:1.41412219, 1.39, 108056, 1.0 
414605, 1.4, 110442, 1.0 
매수:1.4매도:1.41413246, 1.39, 109083, 1.0 
413246, 1.39, 109083, 1.0 
매수:1.4매도:1.41413193, 1.39, 109030, 1.0 
413386, 1.39, 109223, 0.9 
413386, 1.39, 109223, 2.0 
413386, 1.39, 109223, 1.0 
413386, 1.39, 109223, 1.0 
406733, 1.39, 102570, 1.0 
406733, 1.39, 102570, 1.0 
406733, 1.39, 102570, 1.0 
406733, 1.39, 102570, 1.0 
406733, 1.39, 102570, 1.0 
405093, 1.38, 100930, 1.0 
403453, 1.37, 99290, 1.0 
403453, 1.37, 99290, 1.0 
403453, 1.37, 99290, 1.0 
403453, 1.37, 99290, 1.0 
403453, 1.37, 99290, 1.0 
396799, 1.37, 92636, 1.0 
매수:1.38매도:1.39403596, 1.37, 99433, 1.0 
398482, 1.38, 94319, 1.0 
398482, 1.38, 94319, 1.0 
391829, 1.38, 87666, 1.0 
391829, 1.38, 87666, 1.0 
391829, 1.38, 87666, 1.0 
391829, 1.38, 87666, 1.0 
391829, 1.38, 87666, 1.0 
391829, 1.38, 87666, 1.0 
391829, 1.38, 87666, 1.0 
391829, 1.38, 87666, 1.0 
391829, 1.38, 87666, 1.0 
391829, 1.38, 87666, 1.0 
391829, 1.38, 87666, 1.0 
391829, 1.38, 87666, 1.0 
391829, 1.38, 87666, 1.0 
391829, 1.38, 87666, 1.0 
매수:1.38매도:1.39390136, 1.37, 85973, 1.0 
390136, 1.37, 85973, 1.0 
390136, 1.37, 85973, 1.0 
390136, 1.37, 85973, 1.0 
390136, 1.37, 85973, 1.0 
390136, 1.37, 85973, 1.0 
390136, 1.37, 85973, 1.0 
390136, 1.37, 85973, 1.0 
390136, 1.37, 85973, 1.0 
매수:1.38매도:1.39390082, 1.37, 85919, 1.0 
383429, 1.37, 79266, 0.9 
매수:1.38매도:1.39383375, 1.37, 79212, 1.0 
383375, 1.37, 79212, 0.9 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
376722, 1.37, 72559, 1.0 
