218557, 132.0, 31612, 1.0 
262288, 132.0, 75343, 1.0 
269378, 132.0, 82433, 1.0 
269378, 132.0, 82433, 1.0 
269378, 132.0, 82433, 1.0 
269378, 132.0, 82433, 1.0 
매수:133.0매도:134.0275925, 132.0, 88980, 1.0 
270011, 133.0, 83066, 1.0 
270011, 133.0, 83066, 1.0 
270011, 133.0, 83066, 1.0 
270011, 133.0, 83066, 1.0 
270011, 133.0, 83066, 1.0 
270011, 133.0, 83066, 1.0 
270011, 133.0, 83066, 1.0 
270011, 133.0, 83066, 1.0 
270011, 133.0, 83066, 1.0 
270011, 133.0, 83066, 1.0 
매수:133.0매도:134.0269271, 132.0, 82326, 1.0 
262368, 132.0, 75423, 0.9 
269314, 132.0, 82369, 1.0 
269314, 132.0, 82369, 1.0 
매수:133.0매도:134.0269261, 132.0, 82316, 1.0 
269261, 132.0, 82316, 0.9 
269261, 132.0, 82316, 1.0 
269261, 132.0, 82316, 1.0 
269261, 132.0, 82316, 1.0 
269261, 132.0, 82316, 1.0 
269261, 132.0, 82316, 1.0 
269261, 132.0, 82316, 1.0 
269261, 132.0, 82316, 1.0 
269261, 132.0, 82316, 1.0 
269261, 132.0, 82316, 1.0 
269261, 132.0, 82316, 1.0 
269261, 132.0, 82316, 1.0 
269261, 132.0, 82316, 1.0 
262358, 132.0, 75413, 1.0 
262358, 132.0, 75413, 1.0 
262358, 132.0, 75413, 1.0 
262358, 132.0, 75413, 1.0 
262358, 132.0, 75413, 1.0 
262358, 132.0, 75413, 1.0 
262358, 132.0, 75413, 1.0 
262358, 132.0, 75413, 1.0 
262358, 132.0, 75413, 1.0 
매수:133.0매도:134.0255401, 132.0, 68456, 1.0 
256237, 133.0, 69292, 1.0 
249333, 133.0, 62388, 2.0 
매수:133.0매도:134.0248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 0.9 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
248444, 132.0, 61499, 1.0 
매수:133.0매도:134.0248391, 132.0, 61446, 1.0 
248391, 132.0, 61446, 0.9 
248391, 132.0, 61446, 1.0 
248391, 132.0, 61446, 1.0 
241537, 132.0, 54592, 1.0 
매수:133.0매도:134.0241484, 132.0, 54539, 1.0 
241484, 132.0, 54539, 0.9 
매수:133.0매도:134.0241431, 132.0, 54486, 1.0 
242467, 133.0, 55522, 0.9 
매수:133.0매도:134.0241377, 132.0, 54432, 1.0 
241377, 132.0, 54432, 1.0 
241377, 132.0, 54432, 1.0 
매수:133.0매도:134.0241324, 132.0, 54379, 1.0 
241324, 132.0, 54379, 0.9 
매수:133.0매도:134.0241271, 132.0, 54326, 1.0 
241271, 132.0, 54326, 0.9 
매수:133.0매도:134.0241217, 132.0, 54272, 1.0 
242453, 133.0, 55508, 0.9 
242453, 133.0, 55508, 1.0 
242453, 133.0, 55508, 1.0 
242453, 133.0, 55508, 1.0 
242453, 133.0, 55508, 1.0 
242453, 133.0, 55508, 1.0 
242453, 133.0, 55508, 1.0 
242453, 133.0, 55508, 1.0 
242453, 133.0, 55508, 1.0 
242453, 133.0, 55508, 1.0 
